artist,song_name,weekly_rank,week_of
"Tyler, The Creator",Igor's Theme,67,6/1/2019
"Tyler, The Creator",New Magic Wand,70,6/1/2019
"Tyler, The Creator",OKRA,89,4/14/2018
"Tyler, The Creator",Puppet,88,6/1/2019
"Tyler, The Creator",Running Out Of Time,65,6/1/2019
"Tyler, The Creator",What's Good,85,6/1/2019
"Tyler, The Creator",Who Dat Boy,87,7/22/2017
Ugly God,Water,99,2/11/2017
Ugly God,Water,80,2/4/2017
Ugly God,Water,87,1/28/2017
Ugly God,Water,100,1/21/2017
Wale,Running Back,100,2/11/2017
WALK THE MOON,One Foot,98,3/3/2018
WALK THE MOON,One Foot,87,2/24/2018
WALK THE MOON,One Foot,65,2/17/2018
WALK THE MOON,One Foot,74,2/10/2018
WALK THE MOON,One Foot,75,2/3/2018
WALK THE MOON,One Foot,77,1/27/2018
WALK THE MOON,One Foot,84,1/20/2018
WALK THE MOON,One Foot,80,1/13/2018
Walker Hayes,You Broke Up With Me,74,3/10/2018
Walker Hayes,You Broke Up With Me,64,3/3/2018
Walker Hayes,You Broke Up With Me,66,2/24/2018
Walker Hayes,You Broke Up With Me,62,2/17/2018
Walker Hayes,You Broke Up With Me,69,2/10/2018
Walker Hayes,You Broke Up With Me,70,2/3/2018
Walker Hayes,You Broke Up With Me,68,1/27/2018
Walker Hayes,You Broke Up With Me,68,1/20/2018
Walker Hayes,You Broke Up With Me,67,1/13/2018
Walker Hayes,You Broke Up With Me,79,1/6/2018
Walker Hayes,You Broke Up With Me,83,12/30/2017
Walker Hayes,You Broke Up With Me,84,12/23/2017
Walker Hayes,You Broke Up With Me,84,12/16/2017
Walker Hayes,You Broke Up With Me,85,12/9/2017
Walker Hayes,You Broke Up With Me,94,12/2/2017
Walker Hayes,You Broke Up With Me,95,11/25/2017
Walker Hayes,You Broke Up With Me,91,11/18/2017
Walker Hayes,You Broke Up With Me,96,11/4/2017
Weezer,Africa (cover),96,11/3/2018
Weezer,Africa (cover),84,10/27/2018
Weezer,Africa (cover),77,10/20/2018
Weezer,Africa (cover),67,10/13/2018
Weezer,Africa (cover),55,10/6/2018
Weezer,Africa (cover),55,9/29/2018
Weezer,Africa (cover),51,9/22/2018
Weezer,Africa (cover),58,9/15/2018
Weezer,Africa (cover),56,9/8/2018
Weezer,Africa (cover),54,9/1/2018
Weezer,Africa (cover),57,8/25/2018
Weezer,Africa (cover),73,8/18/2018
Weezer,Africa (cover),68,8/11/2018
Weezer,Africa (cover),86,8/4/2018
Weezer,Africa (cover),89,6/16/2018
Wham!,Careless Whisper,33,1/14/2017
Wham!,Last Christmas,25,1/5/2019
Wham!,Last Christmas,27,12/29/2018
Wham!,Last Christmas,31,12/22/2018
Wham!,Last Christmas,34,12/15/2018
Wham!,Last Christmas,43,12/8/2018
Wham!,Last Christmas,44,12/30/2017
Wham!,Last Christmas,41,1/14/2017
Wham!,Last Christmas,50,1/7/2017
Wisin,Escapate Conmigo,76,11/11/2017
Wisin,Escapate Conmigo,72,11/4/2017
Wisin,Escapate Conmigo,76,10/28/2017
Wisin,Escapate Conmigo,76,10/21/2017
Wisin,Escapate Conmigo,76,10/14/2017
Wisin,Escapate Conmigo,70,10/7/2017
Wisin,Escapate Conmigo,75,9/30/2017
Wisin,Escapate Conmigo,74,9/23/2017
Wisin,Escapate Conmigo,72,9/16/2017
Wisin,Escapate Conmigo,63,9/9/2017
Wisin,Escapate Conmigo,69,9/2/2017
Wisin,Escapate Conmigo,68,8/26/2017
Wisin,Escapate Conmigo,71,8/19/2017
Wisin,Escapate Conmigo,71,8/12/2017
Wisin,Escapate Conmigo,70,8/5/2017
Wisin,Escapate Conmigo,72,7/29/2017
Wisin,Escapate Conmigo,84,7/22/2017
Wisin,Escapate Conmigo,96,7/15/2017
Wisin,Escapate Conmigo,96,7/8/2017
Wisin,Escapate Conmigo,89,7/1/2017
Wiz Khalifa,Fr Fr,73,7/28/2018
Wiz Khalifa,Hopeless Romantic,98,10/6/2018
Wiz Khalifa,Hopeless Romantic,98,9/29/2018
Wiz Khalifa,Hopeless Romantic,98,9/22/2018
Wiz Khalifa,Hopeless Romantic,99,9/15/2018
Wiz Khalifa,Hopeless Romantic,96,9/8/2018
Wiz Khalifa,Hopeless Romantic,95,8/4/2018
Wiz Khalifa,Hopeless Romantic,72,7/28/2018
Wiz Khalifa,Something New,92,9/2/2017
X Ambassadors,Unsteady,39,1/21/2017
X Ambassadors,Unsteady,40,1/14/2017
X Ambassadors,Unsteady,42,1/7/2017
X Ambassadors,Unsteady,42,12/31/2016
X Ambassadors,Unsteady,22,12/24/2016
X Ambassadors,Unsteady,21,12/17/2016
X Ambassadors,Unsteady,20,12/10/2016
X Ambassadors,Unsteady,21,12/3/2016
XXXTENTACION,Arms Around You,98,3/2/2019
XXXTENTACION,Arms Around You,88,2/23/2019
XXXTENTACION,Arms Around You,79,2/16/2019
XXXTENTACION,Arms Around You,72,2/9/2019
XXXTENTACION,Arms Around You,64,2/2/2019
XXXTENTACION,Arms Around You,62,1/26/2019
XXXTENTACION,Arms Around You,55,1/19/2019
XXXTENTACION,Arms Around You,55,1/12/2019
XXXTENTACION,Arms Around You,77,1/5/2019
XXXTENTACION,Arms Around You,62,12/29/2018
XXXTENTACION,Arms Around You,57,12/22/2018
XXXTENTACION,Arms Around You,74,12/15/2018
XXXTENTACION,Arms Around You,57,12/8/2018
XXXTENTACION,Arms Around You,49,12/1/2018
XXXTENTACION,Arms Around You,60,11/24/2018
XXXTENTACION,Arms Around You,56,11/17/2018
XXXTENTACION,Arms Around You,28,11/10/2018
XXXTENTACION,BAD!,97,2/9/2019
XXXTENTACION,BAD!,85,1/26/2019
XXXTENTACION,BAD!,77,1/19/2019
XXXTENTACION,BAD!,70,1/12/2019
XXXTENTACION,BAD!,68,1/5/2019
XXXTENTACION,BAD!,52,12/29/2018
XXXTENTACION,BAD!,33,12/22/2018
XXXTENTACION,BAD!,75,12/15/2018
XXXTENTACION,BAD!,54,12/8/2018
XXXTENTACION,BAD!,39,12/1/2018
XXXTENTACION,BAD!,16,11/24/2018
XXXTENTACION,Carry On,95,9/16/2017
XXXTENTACION,Changes,78,9/8/2018
XXXTENTACION,Changes,79,9/1/2018
XXXTENTACION,Changes,80,8/25/2018
XXXTENTACION,Changes,78,8/18/2018
XXXTENTACION,Changes,56,8/11/2018
XXXTENTACION,Changes,51,8/4/2018
XXXTENTACION,Changes,51,7/28/2018
XXXTENTACION,Changes,47,7/21/2018
XXXTENTACION,Changes,55,7/14/2018
XXXTENTACION,Changes,18,7/7/2018
XXXTENTACION,Changes,18,6/30/2018
XXXTENTACION,Changes,96,5/12/2018
XXXTENTACION,Changes,83,5/5/2018
XXXTENTACION,Changes,69,4/28/2018
XXXTENTACION,Changes,66,4/21/2018
XXXTENTACION,Changes,58,4/14/2018
XXXTENTACION,Changes,39,4/7/2018
XXXTENTACION,Changes,37,3/31/2018
XXXTENTACION,Changes,59,3/24/2018
XXXTENTACION,Changes,47,3/17/2018
XXXTENTACION,Depression & Obsession,91,9/16/2017
XXXTENTACION,Difference,84,12/22/2018
XXXTENTACION,Everybody Dies In Their Nightmares,91,7/14/2018
XXXTENTACION,Everybody Dies In Their Nightmares,46,7/7/2018
XXXTENTACION,Everybody Dies In Their Nightmares,42,6/30/2018
XXXTENTACION,Everybody Dies In Their Nightmares,96,10/7/2017
XXXTENTACION,Everybody Dies In Their Nightmares,79,9/30/2017
XXXTENTACION,Everybody Dies In Their Nightmares,70,9/23/2017
XXXTENTACION,Everybody Dies In Their Nightmares,54,9/16/2017
XXXTENTACION,fuck Love,34,7/7/2018
XXXTENTACION,fuck Love,28,6/30/2018
XXXTENTACION,fuck Love,98,1/13/2018
XXXTENTACION,fuck Love,96,1/6/2018
XXXTENTACION,fuck Love,88,12/30/2017
XXXTENTACION,fuck Love,82,12/23/2017
XXXTENTACION,fuck Love,81,12/16/2017
XXXTENTACION,fuck Love,80,12/9/2017
XXXTENTACION,fuck Love,82,12/2/2017
XXXTENTACION,fuck Love,83,11/25/2017
XXXTENTACION,fuck Love,80,11/18/2017
XXXTENTACION,fuck Love,78,11/11/2017
XXXTENTACION,fuck Love,75,11/4/2017
XXXTENTACION,fuck Love,74,10/28/2017
XXXTENTACION,fuck Love,73,10/21/2017
XXXTENTACION,fuck Love,68,10/14/2017
XXXTENTACION,fuck Love,65,10/7/2017
XXXTENTACION,fuck Love,57,9/30/2017
XXXTENTACION,fuck Love,49,9/23/2017
XXXTENTACION,fuck Love,41,9/16/2017
XXXTENTACION,Going Down!,95,3/31/2018
XXXTENTACION,Guardian Angel,48,12/22/2018
XXXTENTACION,Hope,70,7/7/2018
XXXTENTACION,Hope,80,6/30/2018
XXXTENTACION,I Don't Let Go,51,12/22/2018
XXXTENTACION,Infinity,83,3/31/2018
XXXTENTACION,Jocelyn Flores,62,7/21/2018
XXXTENTACION,Jocelyn Flores,68,7/14/2018
XXXTENTACION,Jocelyn Flores,25,7/7/2018
XXXTENTACION,Jocelyn Flores,19,6/30/2018
XXXTENTACION,Jocelyn Flores,98,12/30/2017
XXXTENTACION,Jocelyn Flores,87,12/23/2017
XXXTENTACION,Jocelyn Flores,85,12/16/2017
XXXTENTACION,Jocelyn Flores,83,12/9/2017
XXXTENTACION,Jocelyn Flores,83,12/2/2017
XXXTENTACION,Jocelyn Flores,77,11/25/2017
XXXTENTACION,Jocelyn Flores,70,11/18/2017
XXXTENTACION,Jocelyn Flores,65,11/11/2017
XXXTENTACION,Jocelyn Flores,62,11/4/2017
XXXTENTACION,Jocelyn Flores,62,10/28/2017
XXXTENTACION,Jocelyn Flores,62,10/21/2017
XXXTENTACION,Jocelyn Flores,64,10/14/2017
XXXTENTACION,Jocelyn Flores,50,10/7/2017
XXXTENTACION,Jocelyn Flores,42,9/30/2017
XXXTENTACION,Jocelyn Flores,38,9/23/2017
XXXTENTACION,Jocelyn Flores,31,9/16/2017
XXXTENTACION,Look At Me!,60,7/8/2017
XXXTENTACION,Look At Me!,54,7/1/2017
XXXTENTACION,Look At Me!,55,6/24/2017
XXXTENTACION,Look At Me!,50,6/17/2017
XXXTENTACION,Look At Me!,49,6/10/2017
XXXTENTACION,Look At Me!,49,6/3/2017
XXXTENTACION,Look At Me!,54,5/27/2017
XXXTENTACION,Look At Me!,48,5/20/2017
XXXTENTACION,Look At Me!,49,5/13/2017
XXXTENTACION,Look At Me!,52,5/6/2017
XXXTENTACION,Look At Me!,37,4/29/2017
XXXTENTACION,Look At Me!,34,4/22/2017
XXXTENTACION,Look At Me!,42,4/15/2017
XXXTENTACION,Look At Me!,66,4/8/2017
XXXTENTACION,Look At Me!,65,4/1/2017
XXXTENTACION,Look At Me!,61,3/25/2017
XXXTENTACION,Look At Me!,66,3/18/2017
XXXTENTACION,Look At Me!,70,3/11/2017
XXXTENTACION,Look At Me!,74,3/4/2017
XXXTENTACION,Look At Me!,95,2/25/2017
XXXTENTACION,Moonlight,47,9/8/2018
XXXTENTACION,Moonlight,48,9/1/2018
XXXTENTACION,Moonlight,50,8/25/2018
XXXTENTACION,Moonlight,58,8/18/2018
XXXTENTACION,Moonlight,38,8/11/2018
XXXTENTACION,Moonlight,39,8/4/2018
XXXTENTACION,Moonlight,37,7/28/2018
XXXTENTACION,Moonlight,34,7/21/2018
XXXTENTACION,Moonlight,47,7/14/2018
XXXTENTACION,Moonlight,13,7/7/2018
XXXTENTACION,Moonlight,16,6/30/2018
XXXTENTACION,Moonlight,99,6/9/2018
XXXTENTACION,Moonlight,94,6/2/2018
XXXTENTACION,Moonlight,88,5/26/2018
XXXTENTACION,Moonlight,94,5/5/2018
XXXTENTACION,Moonlight,85,4/28/2018
XXXTENTACION,Moonlight,78,4/21/2018
XXXTENTACION,Moonlight,71,4/14/2018
XXXTENTACION,Moonlight,48,4/7/2018
XXXTENTACION,Moonlight,35,3/31/2018
XXXTENTACION,Numb,80,7/7/2018
XXXTENTACION,Numb,82,6/30/2018
XXXTENTACION,Numb,82,3/31/2018
XXXTENTACION,One Minute,62,12/22/2018
XXXTENTACION,Revenge,96,9/23/2017
XXXTENTACION,Revenge,77,9/16/2017
XXXTENTACION,Sad!,46,12/1/2018
XXXTENTACION,Sad!,45,11/24/2018
XXXTENTACION,Sad!,46,11/17/2018
XXXTENTACION,Sad!,42,11/10/2018
XXXTENTACION,Sad!,43,11/3/2018
XXXTENTACION,Sad!,40,10/27/2018
XXXTENTACION,Sad!,37,10/20/2018
XXXTENTACION,Sad!,41,10/13/2018
XXXTENTACION,Sad!,33,10/6/2018
XXXTENTACION,Sad!,33,9/29/2018
XXXTENTACION,Sad!,29,9/22/2018
XXXTENTACION,Sad!,36,9/15/2018
XXXTENTACION,Sad!,29,9/8/2018
XXXTENTACION,Sad!,26,9/1/2018
XXXTENTACION,Sad!,26,8/25/2018
XXXTENTACION,Sad!,28,8/18/2018
XXXTENTACION,Sad!,21,8/11/2018
XXXTENTACION,Sad!,19,8/4/2018
XXXTENTACION,Sad!,15,7/28/2018
XXXTENTACION,Sad!,10,7/21/2018
XXXTENTACION,Sad!,10,7/14/2018
XXXTENTACION,Sad!,2,7/7/2018
XXXTENTACION,Sad!,1,6/30/2018
XXXTENTACION,Sad!,52,6/23/2018
XXXTENTACION,Sad!,51,6/16/2018
XXXTENTACION,Sad!,43,6/9/2018
XXXTENTACION,Sad!,32,6/2/2018
XXXTENTACION,Sad!,27,5/26/2018
XXXTENTACION,Sad!,34,5/19/2018
XXXTENTACION,Sad!,60,5/12/2018
XXXTENTACION,Sad!,31,5/5/2018
XXXTENTACION,Sad!,22,4/28/2018
XXXTENTACION,Sad!,18,4/21/2018
XXXTENTACION,Sad!,18,4/14/2018
XXXTENTACION,Sad!,9,4/7/2018
XXXTENTACION,Sad!,7,3/31/2018
XXXTENTACION,Sad!,19,3/24/2018
XXXTENTACION,Sad!,17,3/17/2018
XXXTENTACION,Sauce!,89,2/9/2019
XXXTENTACION,Save Me,94,9/16/2017
XXXTENTACION,Staring At The Sky,68,12/22/2018
XXXTENTACION,Train Food,64,12/22/2018
XXXTENTACION,What Are You So Afraid Of,65,12/22/2018
XXXTENTACION,whoa,96,1/12/2019
XXXTENTACION,whoa,79,12/29/2018
XXXTENTACION,whoa,37,12/22/2018
YBN Nahmir,Rubbin Off The Paint,96,4/7/2018
YBN Nahmir,Rubbin Off The Paint,87,3/17/2018
YBN Nahmir,Rubbin Off The Paint,85,3/10/2018
YBN Nahmir,Rubbin Off The Paint,97,3/3/2018
YBN Nahmir,Rubbin Off The Paint,91,2/10/2018
YBN Nahmir,Rubbin Off The Paint,69,2/3/2018
YBN Nahmir,Rubbin Off The Paint,62,1/27/2018
YBN Nahmir,Rubbin Off The Paint,62,1/20/2018
YBN Nahmir,Rubbin Off The Paint,60,1/13/2018
YBN Nahmir,Rubbin Off The Paint,59,1/6/2018
YBN Nahmir,Rubbin Off The Paint,55,12/30/2017
YBN Nahmir,Rubbin Off The Paint,48,12/23/2017
YBN Nahmir,Rubbin Off The Paint,46,12/16/2017
YBN Nahmir,Rubbin Off The Paint,52,12/9/2017
YBN Nahmir,Rubbin Off The Paint,80,12/2/2017
YBN Nahmir,Rubbin Off The Paint,79,11/25/2017
Yella Beezy,That's On Me,92,12/22/2018
Yella Beezy,That's On Me,80,12/15/2018
Yella Beezy,That's On Me,67,12/8/2018
Yella Beezy,That's On Me,56,12/1/2018
Yella Beezy,That's On Me,61,11/24/2018
Yella Beezy,That's On Me,57,11/17/2018
Yella Beezy,That's On Me,62,11/10/2018
Yella Beezy,That's On Me,86,11/3/2018
Yella Beezy,That's On Me,82,10/27/2018
Yella Beezy,That's On Me,90,10/20/2018
Yella Beezy,That's On Me,88,10/13/2018
Yella Beezy,That's On Me,69,10/6/2018
Yella Beezy,That's On Me,69,9/29/2018
Yella Beezy,That's On Me,81,9/22/2018
Yella Beezy,That's On Me,78,9/15/2018
Yella Beezy,That's On Me,73,9/8/2018
Yella Beezy,That's On Me,73,9/1/2018
Yella Beezy,That's On Me,86,8/25/2018
Yella Beezy,That's On Me,95,8/18/2018
Yella Beezy,That's On Me,92,8/11/2018
"Yella Beezy, Gucci Mane, Quavo",Bacc At It Again,78,7/6/2019
"Yella Beezy, Gucci Mane, Quavo",Bacc At It Again,87,6/29/2019
"Yella Beezy, Gucci Mane, Quavo",Bacc At It Again,94,6/22/2019
"Yella Beezy, Gucci Mane, Quavo",Bacc At It Again,98,6/15/2019
"Yella Beezy, Gucci Mane, Quavo",Bacc At It Again,94,6/8/2019
YFN Lucci,Everyday We Lit,43,9/9/2017
YFN Lucci,Everyday We Lit,40,9/2/2017
YFN Lucci,Everyday We Lit,36,8/26/2017
YFN Lucci,Everyday We Lit,36,8/19/2017
YFN Lucci,Everyday We Lit,36,8/12/2017
YFN Lucci,Everyday We Lit,33,8/5/2017
YFN Lucci,Everyday We Lit,36,7/29/2017
YFN Lucci,Everyday We Lit,35,7/22/2017
YFN Lucci,Everyday We Lit,37,7/15/2017
YFN Lucci,Everyday We Lit,37,7/8/2017
YFN Lucci,Everyday We Lit,37,7/1/2017
YFN Lucci,Everyday We Lit,62,6/24/2017
YFN Lucci,Everyday We Lit,47,6/17/2017
YFN Lucci,Everyday We Lit,59,6/10/2017
YFN Lucci,Everyday We Lit,63,6/3/2017
YFN Lucci,Everyday We Lit,69,5/27/2017
YFN Lucci,Everyday We Lit,75,5/20/2017
YFN Lucci,Everyday We Lit,82,5/13/2017
YFN Lucci,Everyday We Lit,90,5/6/2017
YFN Lucci,Everyday We Lit,79,4/29/2017
YFN Lucci,Key To The Streets,97,1/21/2017
YFN Lucci,Key To The Streets,85,12/10/2016
YFN Lucci,Key To The Streets,81,12/3/2016
YG,Big Bank,49,11/24/2018
YG,Big Bank,44,11/17/2018
YG,Big Bank,34,11/10/2018
YG,Big Bank,29,11/3/2018
YG,Big Bank,29,10/27/2018
YG,Big Bank,27,10/20/2018
YG,Big Bank,32,10/13/2018
YG,Big Bank,26,10/6/2018
YG,Big Bank,24,9/29/2018
YG,Big Bank,24,9/22/2018
YG,Big Bank,27,9/15/2018
YG,Big Bank,20,9/8/2018
YG,Big Bank,24,9/1/2018
YG,Big Bank,23,8/25/2018
YG,Big Bank,16,8/18/2018
YG,Big Bank,25,8/11/2018
YG,Big Bank,28,8/4/2018
YG,Big Bank,39,7/28/2018
YG,Big Bank,46,7/21/2018
YG,Big Bank,67,7/14/2018
YG,Big Bank,56,7/7/2018
YG,Big Bank,97,6/23/2018
YG,Big Bank,91,6/16/2018
YG,Big Bank,66,6/9/2018
YG,Handgun,98,8/18/2018
YG,Handgun,99,8/11/2018
"YG, Tyga, Jon Z",Go Loko,52,7/6/2019
"YG, Tyga, Jon Z",Go Loko,49,6/29/2019
"YG, Tyga, Jon Z",Go Loko,50,6/22/2019
"YG, Tyga, Jon Z",Go Loko,50,6/15/2019
"YG, Tyga, Jon Z",Go Loko,53,6/8/2019
"YG, Tyga, Jon Z",Go Loko,92,6/1/2019
"YG, Tyga, Jon Z",Go Loko,79,5/25/2019
"YG, Tyga, Jon Z",Go Loko,71,5/18/2019
YK Osiris,Worth It,59,7/6/2019
YK Osiris,Worth It,56,6/29/2019
YK Osiris,Worth It,54,6/22/2019
YK Osiris,Worth It,56,6/15/2019
YK Osiris,Worth It,58,6/8/2019
YK Osiris,Worth It,62,6/1/2019
YK Osiris,Worth It,58,5/25/2019
YK Osiris,Worth It,52,5/18/2019
YK Osiris,Worth It,57,5/11/2019
YK Osiris,Worth It,58,5/4/2019
YK Osiris,Worth It,60,4/27/2019
YK Osiris,Worth It,61,4/20/2019
YK Osiris,Worth It,60,4/13/2019
YK Osiris,Worth It,55,4/6/2019
YK Osiris,Worth It,56,3/30/2019
YK Osiris,Worth It,62,3/23/2019
YK Osiris,Worth It,65,3/16/2019
YK Osiris,Worth It,73,3/9/2019
YK Osiris,Worth It,87,3/2/2019
YNW Melly,Mixed Personalities,98,6/8/2019
YNW Melly,Mixed Personalities,82,5/25/2019
YNW Melly,Mixed Personalities,78,5/18/2019
YNW Melly,Mixed Personalities,76,5/11/2019
YNW Melly,Mixed Personalities,63,5/4/2019
YNW Melly,Mixed Personalities,59,4/27/2019
YNW Melly,Mixed Personalities,56,4/20/2019
YNW Melly,Mixed Personalities,54,4/13/2019
YNW Melly,Mixed Personalities,42,4/6/2019
YNW Melly,Mixed Personalities,43,3/30/2019
YNW Melly,Mixed Personalities,46,3/23/2019
YNW Melly,Mixed Personalities,50,3/16/2019
YNW Melly,Mixed Personalities,56,3/9/2019
YNW Melly,Mixed Personalities,60,3/2/2019
YNW Melly,Mixed Personalities,93,2/23/2019
YNW Melly,Mixed Personalities,86,2/16/2019
YNW Melly,Mixed Personalities,73,2/9/2019
YNW Melly,Mixed Personalities,71,2/2/2019
YNW Melly,Murder On My Mind,69,6/15/2019
YNW Melly,Murder On My Mind,61,6/8/2019
YNW Melly,Murder On My Mind,61,6/1/2019
YNW Melly,Murder On My Mind,52,5/25/2019
YNW Melly,Murder On My Mind,49,5/18/2019
YNW Melly,Murder On My Mind,44,5/11/2019
YNW Melly,Murder On My Mind,35,5/4/2019
YNW Melly,Murder On My Mind,29,4/27/2019
YNW Melly,Murder On My Mind,28,4/20/2019
YNW Melly,Murder On My Mind,21,4/13/2019
YNW Melly,Murder On My Mind,19,4/6/2019
YNW Melly,Murder On My Mind,16,3/30/2019
YNW Melly,Murder On My Mind,17,3/23/2019
YNW Melly,Murder On My Mind,17,3/16/2019
YNW Melly,Murder On My Mind,15,3/9/2019
YNW Melly,Murder On My Mind,14,3/2/2019
YNW Melly,Murder On My Mind,59,2/23/2019
YNW Melly,Murder On My Mind,73,2/16/2019
YNW Melly,Murder On My Mind,78,2/9/2019
YNW Melly,Murder On My Mind,95,2/2/2019
Yo Gotti,Juice,100,1/20/2018
Yo Gotti,Juice,90,1/13/2018
Yo Gotti,Juice,100,1/6/2018
Yo Gotti,Juice,96,12/30/2017
Yo Gotti,Juice,93,12/23/2017
Yo Gotti,Put A Date On It,79,6/22/2019
Yo Gotti,Put A Date On It,73,6/15/2019
Yo Gotti,Put A Date On It,66,6/8/2019
Yo Gotti,Put A Date On It,64,6/1/2019
Yo Gotti,Put A Date On It,62,5/25/2019
Yo Gotti,Put A Date On It,80,5/18/2019
Yo Gotti,Put A Date On It,81,5/11/2019
Yo Gotti,Put A Date On It,77,5/4/2019
Yo Gotti,Put A Date On It,85,4/27/2019
Yo Gotti,Put A Date On It,83,4/20/2019
Yo Gotti,Put A Date On It,57,4/13/2019
Yo Gotti,Put A Date On It,46,4/6/2019
Yo Gotti,Put A Date On It,49,3/30/2019
Yo Gotti,Put A Date On It,56,3/23/2019
Yo Gotti,Put A Date On It,90,3/16/2019
Yo Gotti,Put A Date On It,96,3/9/2019
Yo Gotti,Put A Date On It,75,3/2/2019
Yo Gotti,Put A Date On It,72,2/23/2019
Yo Gotti,Put A Date On It,59,2/16/2019
Yo Gotti,Put A Date On It,65,2/9/2019
Yo Gotti,Rake It Up,34,12/16/2017
Yo Gotti,Rake It Up,27,12/9/2017
Yo Gotti,Rake It Up,23,12/2/2017
Yo Gotti,Rake It Up,22,11/25/2017
Yo Gotti,Rake It Up,13,11/18/2017
Yo Gotti,Rake It Up,19,11/11/2017
Yo Gotti,Rake It Up,17,11/4/2017
Yo Gotti,Rake It Up,15,10/28/2017
Yo Gotti,Rake It Up,12,10/21/2017
Yo Gotti,Rake It Up,9,10/14/2017
Yo Gotti,Rake It Up,8,10/7/2017
Yo Gotti,Rake It Up,16,9/30/2017
Yo Gotti,Rake It Up,11,9/23/2017
Yo Gotti,Rake It Up,13,9/16/2017
Yo Gotti,Rake It Up,10,9/9/2017
Yo Gotti,Rake It Up,24,9/2/2017
Yo Gotti,Rake It Up,22,8/26/2017
Yo Gotti,Rake It Up,26,8/19/2017
Yo Gotti,Rake It Up,32,8/12/2017
Yo Gotti,Rake It Up,41,8/5/2017
Yo Gotti,Rake It Up,68,7/29/2017
Yo Gotti,Rake It Up,78,7/22/2017
Young M.A,OOOUUU,39,1/28/2017
Young M.A,OOOUUU,24,1/21/2017
Young M.A,OOOUUU,19,1/14/2017
Young M.A,OOOUUU,19,1/7/2017
Young M.A,OOOUUU,47,12/31/2016
Young M.A,OOOUUU,27,12/24/2016
Young M.A,OOOUUU,26,12/17/2016
Young M.A,OOOUUU,22,12/10/2016
Young M.A,OOOUUU,22,12/3/2016
Young Thug,Anybody,89,4/28/2018
Young Thug,Chanel,94,10/27/2018
Young Thug,Chanel,90,9/15/2018
Young Thug,Chanel,81,9/8/2018
Young Thug,Chanel,78,9/1/2018
Young Thug,Relationship,81,12/9/2017
Young Thug,Relationship,86,12/2/2017
Young Thug,Relationship,87,11/25/2017
Young Thug,Relationship,88,11/18/2017
Young Thug,Relationship,81,11/11/2017
Young Thug,Relationship,65,11/4/2017
Young Thug,Relationship,66,10/28/2017
Young Thug,Relationship,78,10/21/2017
Young Thug,Relationship,87,10/14/2017
Young Thug,Relationship,82,10/7/2017
Young Thug,Relationship,88,9/30/2017
Young Thug,Relationship,90,9/23/2017
Young Thug,Relationship,98,9/9/2017
Young Thug,Relationship,83,7/8/2017
"Young Thug, Travis Scott",pick up the phone,65,1/14/2017
"Young Thug, Travis Scott",pick up the phone,74,1/7/2017
"Young Thug, Travis Scott",pick up the phone,76,12/31/2016
"Young Thug, Travis Scott",pick up the phone,62,12/24/2016
"Young Thug, Travis Scott",pick up the phone,58,12/17/2016
"Young Thug, Travis Scott",pick up the phone,49,12/10/2016
"Young Thug, Travis Scott",pick up the phone,45,12/3/2016
"Young Thug, J. Cole, Travis Scott",The London,30,7/6/2019
"Young Thug, J. Cole, Travis Scott",The London,26,6/29/2019
"Young Thug, J. Cole, Travis Scott",The London,24,6/22/2019
"Young Thug, J. Cole, Travis Scott",The London,17,6/15/2019
"Young Thug, J. Cole, Travis Scott",The London,12,6/8/2019
YoungBoy Never Broke Again,Diamond Teeth Samurai,94,5/19/2018
YoungBoy Never Broke Again,Diamond Teeth Samurai,95,5/12/2018
YoungBoy Never Broke Again,Diamond Teeth Samurai,89,5/5/2018
YoungBoy Never Broke Again,Diamond Teeth Samurai,61,4/28/2018
YoungBoy Never Broke Again,Diamond Teeth Samurai,59,4/21/2018
